# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_12_25_1[4]
80500 134.151
80600 134.25
80700 134.432
80800 134.694
80900 134.886
81000 134.957
81100 135.127
81200 135.294
81300 135.424
81400 135.648
81500 135.835
81600 136.117
81700 136.42
81800 136.603
81900 136.698
82000 136.908
82100 137.084
82200 137.324
82300 137.67
82400 137.847
82500 137.964
82600 138.053
82700 138.49
82800 138.88
82900 138.967
83000 139.108
83100 139.251
83200 139.493
83300 139.79
83400 139.741
83500 139.761
83600 140.089
83700 140.342
83800 140.54
83900 140.646
84000 140.832
84100 141.095
84200 141.247
84300 141.368
84400 141.366
84500 141.344
84600 141.446
84700 141.522
84800 141.497
84900 141.618
85000 141.833
85100 142.073
85200 142.313
85300 142.615
85400 142.85
85500 143.067
85600 143.372
85700 143.565
85800 143.525
85900 143.629
86000 143.553
86100 143.585
86200 143.85
86300 143.841
86400 143.798
86500 143.727
86600 143.625
86700 143.573
86800 143.667
86900 143.76
87000 143.765
87100 143.732
87200 144.081
87300 144.199
87400 144.541
87500 144.484
87600 144.756
87700 144.77
87800 145.175
87900 145.536
88000 145.83
88100 146.071
88200 146.373
88300 146.716
88400 146.917
88500 147.024
88600 147.123
88700 147.194
88800 147.279
88900 147.295
89000 147.412
89100 147.51
89200 147.76
89300 148.069
89400 148.299
89500 148.414
89600 148.702
89700 148.9
89800 149.215
89900 149.302
90000 149.221
90100 149.217
90200 149.255
90300 149.314
90400 149.345
90500 149.375
90600 149.396
90700 149.038
90800 148.804
90900 149.044
91000 149.36
91100 149.649
91200 149.901
91300 149.99
91400 149.832
91500 150.129
91600 150.122
91700 150.026
91800 150.208
91900 150.504
92000 150.646
92100 150.706
92200 150.6
92300 150.453
92400 150.439
92500 150.495
92600 150.498
92700 150.549
92800 150.833
92900 151.125
93000 151.192
93100 151.412
93200 151.759
93300 152.059
93400 152.271
93500 152.581
93600 152.9
93700 153.183
93800 153.212
93900 153.348
94000 153.615
94100 153.878
94200 154.015
94300 153.896
94400 153.804
94500 153.903
94600 154.04
94700 154.247
94800 154.551
94900 154.809
95000 155.221
95100 155.346
95200 155.169
95300 155.435
95400 155.66
95500 155.949
95600 156.365
95700 156.741
95800 157.152
95900 157.407
96000 157.634
96100 157.706
96200 157.844
96300 157.986
96400 158.21
96500 158.373
96600 158.5
96700 158.533
96800 158.33
96900 158.451
97000 158.484
97100 158.391
97200 158.255
97300 158.26
97400 158.147
97500 158.103
97600 158.096
97700 158.015
97800 157.776
97900 157.987
98000 158.46
98100 158.652
98200 158.862
98300 159.075
98400 159.324
98500 159.668
98600 159.89
98700 160.127
98800 160.552
98900 160.907
99000 161.206
99100 161.118
99200 161.446
99300 161.917
99400 162.139
99500 162.351
99600 162.524
99700 162.504
99800 162.67
99900 162.965
100000 163.2
