# Time-averaged data for fix msd_avg_all
# TimeStep c_msd_12_20_1[4]
48000 100.739
48100 101.077
48200 101.388
48300 101.749
48400 101.936
48500 102.064
48600 102.158
48700 102.247
48800 102.282
48900 102.428
49000 102.673
49100 102.846
49200 103.034
49300 103.143
49400 103.278
49500 103.496
49600 103.513
49700 103.452
49800 103.45
49900 103.451
50000 103.46
50100 103.521
50200 103.571
50300 103.671
50400 103.848
50500 104.071
50600 104.243
50700 104.308
50800 104.431
50900 104.547
51000 104.886
51100 105.206
51200 105.5
51300 105.69
51400 105.69
51500 105.977
51600 106.403
51700 106.713
51800 107.207
51900 107.339
52000 107.787
52100 108.259
52200 108.402
52300 108.48
52400 108.711
52500 108.907
52600 109.029
52700 109.327
52800 109.543
52900 109.845
53000 109.944
53100 110.021
53200 110.124
53300 110.523
53400 110.583
53500 110.447
53600 110.237
53700 110.267
53800 110.409
53900 110.539
54000 110.642
54100 110.719
54200 110.584
54300 110.581
54400 110.63
54500 110.836
54600 110.87
54700 110.916
54800 111.116
54900 111.266
55000 111.551
55100 111.862
55200 112.129
55300 112.474
55400 112.923
55500 113.262
55600 113.476
55700 113.648
55800 113.931
55900 114.142
56000 114.175
56100 114.269
56200 114.51
56300 114.604
56400 114.688
56500 114.854
56600 114.831
56700 115.057
56800 115.122
56900 115.076
57000 115.293
57100 115.284
57200 115.441
57300 115.644
57400 116.013
57500 116.454
57600 116.777
57700 116.83
57800 116.993
57900 117.179
58000 117.309
58100 117.509
58200 117.488
58300 117.601
58400 117.831
58500 118.171
58600 118.181
58700 118.382
58800 118.479
58900 118.665
59000 118.826
59100 119.247
59200 119.637
59300 119.696
59400 119.822
59500 120.192
59600 120.354
59700 120.436
59800 120.77
59900 120.83
60000 121.005
60100 121.159
60200 121.381
60300 121.547
60400 121.598
60500 121.646
60600 121.943
60700 122.1
60800 122.43
60900 122.777
61000 123.333
61100 123.725
61200 124.018
61300 124.128
61400 124.156
61500 124.204
61600 124.327
61700 124.452
61800 124.661
61900 124.888
62000 124.926
62100 124.761
62200 124.959
62300 125.258
62400 125.7
62500 126.233
62600 126.599
62700 126.802
62800 126.866
62900 127.289
63000 127.617
63100 128.062
63200 128.644
63300 129.11
63400 129.485
63500 129.574
63600 129.741
63700 129.927
63800 130.314
63900 130.856
64000 130.882
64100 130.83
64200 130.921
64300 131.013
64400 130.972
64500 130.965
64600 131.363
64700 131.722
64800 131.981
64900 132.039
65000 132.265
65100 132.405
65200 132.464
65300 132.544
65400 132.8
65500 132.937
65600 132.945
65700 132.879
65800 132.787
65900 132.954
66000 133.426
66100 133.583
66200 133.821
66300 133.961
66400 133.996
66500 134.098
66600 134.183
66700 133.9
66800 133.778
66900 133.754
67000 134.123
67100 134.609
67200 134.781
67300 134.695
67400 134.832
67500 135.034
67600 135.116
67700 134.96
67800 135.234
67900 135.402
68000 135.717
68100 135.8
68200 136.107
68300 136.482
68400 136.691
68500 136.8
68600 136.858
68700 136.741
68800 136.714
68900 136.929
69000 137.158
69100 137.372
69200 137.511
69300 137.909
69400 138.365
69500 138.493
69600 138.679
69700 138.885
69800 139.097
69900 139.149
70000 139.208
70100 139.243
70200 139.508
70300 139.771
70400 140.242
70500 140.694
70600 141.046
70700 141.288
70800 141.475
70900 141.651
71000 141.504
71100 141.512
71200 141.713
71300 142.04
71400 142.098
71500 142.444
71600 142.566
71700 142.779
71800 143.017
71900 143.091
72000 143.114
72100 143.258
72200 143.482
72300 143.765
72400 144.018
72500 144.045
72600 144.171
72700 144.343
72800 144.339
72900 144.531
73000 144.675
73100 144.722
73200 144.586
73300 144.503
73400 144.749
73500 144.809
73600 144.974
73700 145.358
73800 145.786
73900 146.019
74000 146.208
74100 146.249
74200 146.317
74300 146.729
74400 147.126
74500 147.397
74600 147.544
74700 147.669
74800 148.004
74900 148.142
75000 148.076
75100 148.28
75200 148.476
75300 148.497
75400 148.555
75500 148.724
75600 149.007
75700 149.299
75800 149.568
75900 149.865
76000 149.872
76100 149.824
76200 150.104
76300 150.479
76400 150.713
76500 150.841
76600 151.005
76700 151.149
76800 151.245
76900 151.195
77000 151.35
77100 151.423
77200 151.601
77300 151.93
77400 151.998
77500 151.959
77600 152.193
77700 152.183
77800 152.165
77900 152.137
78000 152.191
78100 152.362
78200 152.609
78300 152.941
78400 153.21
78500 153.504
78600 153.724
78700 154.012
78800 154.094
78900 154.233
79000 154.403
79100 154.636
79200 154.655
79300 154.551
79400 154.329
79500 154.143
79600 154.312
79700 154.879
79800 155.015
79900 154.944
80000 155.216
80100 155.503
80200 155.549
80300 155.462
80400 155.406
80500 155.185
80600 155.138
80700 155.036
80800 154.96
80900 155.185
81000 155.803
81100 156.151
81200 156.273
81300 156.392
81400 156.547
81500 156.716
81600 156.853
81700 156.814
81800 156.882
81900 156.855
82000 157.239
82100 157.589
82200 158.117
82300 158.709
82400 159.052
82500 159.145
82600 159.19
82700 159.397
82800 159.648
82900 159.645
83000 160.047
83100 160.195
83200 160.147
83300 160.296
83400 160.35
83500 160.515
83600 160.663
83700 161.031
83800 160.963
83900 161.054
84000 161.316
84100 161.347
84200 161.535
84300 161.886
84400 162.308
84500 162.426
84600 162.68
84700 162.858
84800 162.941
84900 162.94
85000 162.686
85100 162.647
85200 163.081
85300 163.6
85400 163.859
85500 164.06
85600 164.187
85700 164.558
85800 164.843
85900 165.18
86000 165.274
86100 165.415
86200 165.396
86300 165.744
86400 165.986
86500 166.444
86600 166.875
86700 167.342
86800 167.968
86900 168.356
87000 168.482
87100 168.601
87200 168.818
87300 168.924
87400 168.902
87500 169.149
87600 169.201
87700 169.222
87800 169.181
87900 168.988
88000 169.082
88100 169.263
88200 169.721
88300 170.088
88400 169.982
88500 169.859
88600 169.955
88700 170.26
88800 170.569
88900 170.843
89000 171.128
89100 171.419
89200 171.627
89300 171.562
89400 171.711
89500 171.608
89600 171.737
89700 172.114
89800 172.028
89900 172.161
90000 172.376
90100 172.5
90200 172.661
90300 172.718
90400 172.791
90500 173.103
90600 173.431
90700 173.338
90800 173.296
90900 173.753
91000 174.404
91100 174.712
91200 174.815
91300 175.07
91400 175.025
91500 174.84
91600 174.916
91700 175.191
91800 175.419
91900 175.25
92000 175.464
92100 175.855
92200 176.319
92300 176.604
92400 176.631
92500 176.823
92600 177.045
92700 177.129
92800 177.401
92900 177.508
93000 177.802
93100 177.658
93200 177.647
93300 177.881
93400 177.997
93500 178.173
93600 178.708
93700 179.111
93800 179.327
93900 179.401
94000 179.421
94100 179.556
94200 179.544
94300 179.668
94400 180.296
94500 181.03
94600 181.36
94700 181.862
94800 182.185
94900 182.455
95000 182.468
95100 182.377
95200 182.345
95300 182.237
95400 182.394
95500 182.66
95600 183.012
95700 183.262
95800 183.205
95900 183.294
96000 183.679
96100 183.868
96200 184.111
96300 184.403
96400 184.62
96500 184.863
96600 185.007
96700 185.249
96800 185.326
96900 185.25
97000 185.042
97100 185.31
97200 185.581
97300 185.701
97400 185.487
97500 185.635
97600 185.942
97700 185.773
97800 185.291
97900 184.787
98000 184.685
98100 184.564
98200 184.794
98300 184.746
98400 184.718
98500 184.68
98600 184.737
98700 184.899
98800 184.959
98900 185.056
99000 185.379
99100 185.879
99200 186.204
99300 186.247
99400 186.366
99500 186.433
99600 186.208
99700 186.129
99800 186.129
99900 186.203
100000 186.425
